Year,Branch No.,TFWS,LSCO,LSCH,LOPENO,LOPENH,LOBCO,LOBCH,GVJO,GVJH,GSTO,GSTH,GSCO,GSCH,GOPENO,GOPENH,GOBCO,GOBCH,GNT3O,GNT3H,GNT2O,GNT2H,GNT1O,GNT1H,DEFS
2013,533024510,,,,40794,66005,103414,,,,,,94626,,50183,79951,61854,69703,83671,106859,,,,,
2013,533024610,,,,66245,87509,,,,,,,,,95780,,,,,,,,,,
2013,533037210,,,,78515,30036,,,,,,,,,52838,66444,,,,,,,,,
2013,533061210,,39259,80131,63984,56589,106901,44768,,,97327,83104,38889,68508,26648,33680,29040,43417,,59911,,,,,
2013,541819110,,,,72355,72304,,,,,,,,,88054,86448,,,,,,,,,
2013,541829310,,,,,55154,103261,,,,,,,,78803,,101783,,,,,,,,
2013,541861210,,,,56914,92839,69132,85102,51556,,101598,98091,76806,110071,35867,58299,,106297,57604,96283,,,,,
2013,613924510,,,33902,12394,9992,21133,19633,36030,,84470,71092,29848,43394,12651,13363,14963,19469,,,,,,48303,
2013,613924520,,,,,,,,,,,,,,16865,,,,,,,,,,
2013,613924610,,,32401,21502,22613,29221,43436,60982,83859,,107955,65650,83920,19225,22359,28206,41860,,69121,,65002,,77848,
2013,613924620,,,,22002,32330,34456,81125,,,,,69342,,26518,33244,28710,70978,,97749,41634,47376,,,
2013,613929310,,46878,96854,22767,22216,,28821,,53851,,110615,30279,69016,12411,21711,14797,31196,24019,,,,37536,58945,
2013,613929320,,,111171,,32865,,71429,,,,,35242,,22477,39697,24973,107584,,,,87352,,,
2013,613937210,,62886,63749,15776,22021,26830,46507,,,,,57551,86895,15620,23017,22193,54585,,62819,17366,54606,36244,101439,
2013,613961210,,,43275,20699,25193,37691,40578,,52673,85978,96182,26689,47040,7480,9978,9684,12941,,,13063,20277,,18824,
2013,613961220,,35475,62361,34496,31293,106838,61650,,76113,,,33413,59268,9142,12030,11290,13671,,23320,21653,24155,35979,,
2013,614524510,,85779,86309,36883,34271,72345,64821,,,,,89617,103792,45541,41487,63620,95769,76916,,99404,87669,,,
2013,614524610,,,,56800,57360,71358,108646,,,,,101735,102054,66213,70527,,81392,,,,100785,,,
2013,614529310,,,72374,72707,68358,79006,91262,,,87304,83152,54043,,32171,57998,37803,78524,,107290,,65417,,,
2013,614537210,,80062,102819,45078,57101,69279,82138,67012,,,,63989,,47239,75954,52444,62157,73242,107440,,,,,
2013,614561210,,43857,90887,86294,78745,23065,83546,,93787,102915,45875,42502,63932,18759,23263,22264,31386,,,22548,33455,48413,63247,
2013,614561220,,,76161,25480,86849,,38935,,,,,63524,88674,24012,29277,26873,54155,89438,58451,,,,97525,
2013,615624510,,61305,79600,22318,19181,41449,43568,54940,97077,,,79775,91371,25567,23002,42538,45308,53246,66903,,80589,,64177,
2013,615624610,,,101978,38993,26243,42847,41984,,,,,,,32976,35660,51682,58546,,,,57868,,,
2013,615629310,,,95223,57126,55566,60076,109293,56608,,100382,,58568,77654,36205,52361,42371,79226,,,87452,,,111812,
2013,615637210,,111740,109985,27936,25375,47122,109798,,,,,76171,86440,28345,39222,56790,96647,,63759,41583,54013,67979,77489,
2013,615661210,,51899,92986,36598,33705,44221,56308,40094,65019,61678,105277,34689,58795,12244,15213,15528,20713,,33786,,30294,,85035,
2013,615661220,,,111045,61673,47227,27322,27051,,,,,59780,71943,14996,18243,24179,26701,,51037,,68380,37951,,
2013,616019120,,,,,,,,,,,,,,54932,,,,,,,,,,
2013,616024510,,,66199,30504,34682,55340,62565,,,,,89646,95122,42618,43769,49178,66751,,,,66532,61316,92530,
2013,616037210,,69335,,53944,60771,,98750,80802,,,,60717,,47363,81830,47841,62891,,,,,,,
2013,616061210,,110119,66632,46410,71492,68356,110362,,61962,78536,110499,41287,60554,17275,25446,23546,34997,25730,32596,,28440,21347,78468,
2013,616061220,,,,62508,44195,34812,56229,,,,,64265,87642,34285,39550,34939,72249,,,,,,,
2013,617519110,,,80839,14661,24962,22968,41502,,,75014,77214,21355,49198,12472,15266,13886,19818,,30690,17313,,,,
2013,617524510,,52433,41010,15677,9492,20803,18358,,49306,105333,101367,37553,41676,15059,11232,21408,17636,33646,37578,,22663,35376,53389,
2013,617524520,,,47838,18329,13620,,19872,53735,76688,,,61759,63440,22782,15794,24090,23122,,,,29706,,76688,
2013,617524610,,,68613,22810,18510,24325,35411,,,,,49188,72429,21344,19789,27859,40183,,,52090,25507,,,
2013,617537210,,45690,34923,15745,12911,24152,24008,,,81455,101694,42373,46584,16578,16930,19607,30909,,59675,28579,35047,34233,43725,
2013,617537220,,86688,93180,24347,20792,30398,35059,,,,,44571,92398,22000,23027,26528,52364,,,,,,,
2013,617561210,,32145,40057,23876,9622,30331,18765,8636,29188,56415,40404,20187,30482,5497,5114,7355,9332,,17917,,18772,19904,19110,
2013,617561220,,49875,53894,27865,18505,36985,26866,,72607,62633,45123,23614,35910,6412,6750,7968,12856,,22092,,,,,
2013,617708210,,,30143,12964,23676,26479,38522,,54447,57050,67515,22863,67644,15412,28178,22822,58381,39991,,35877,35877,,,
2013,617719110,,34071,48956,11274,20350,16536,21661,12192,15594,40244,30731,12067,25788,5532,7682,7652,12587,6813,9772,10893,11057,,42893,
2013,617719120,,,66067,17035,23686,19806,28695,,,62780,73924,19945,56297,7643,11799,7798,12783,,,,20750,25254,44413,
2013,617724510,,16591,33048,7669,9745,9495,13683,,36491,50575,91940,21810,50437,5223,7837,7164,13062,,18706,14368,11303,,39804,
2013,617724610,,16941,59202,9266,15327,14352,29770,,60699,109414,,28043,81757,9233,16317,13864,33067,,23502,,38040,31837,71700,
2013,617737210,,21990,62521,8216,15348,10161,21852,25287,98168,29664,93670,22179,54701,6131,12728,7727,19827,,21165,7753,25089,17082,34921,
2013,617737220,,,77131,11912,17881,15532,38863,35856,,111550,,25076,93955,8767,15932,15932,35239,16636,30439,,,,,
2013,617750710,,29334,39118,11064,18943,18838,87688,,,53622,67422,25137,89877,11933,18194,14662,33819,,,,41448,,70608,
2013,617760610,,,76252,16525,36425,34960,,,,90445,,39691,61121,10447,13927,12663,,,44467,23949,,39887,,
2013,617761210,,26664,54068,10341,9420,16445,19743,3572,21989,28938,36777,9786,20436,3361,4286,4274,6124,3786,5176,5627,7082,7301,14806,
2013,617761220,,,25476,14516,20225,21703,26105,,,92496,98617,15178,28371,3660,5576,5031,8140,12483,,,11441,,23297,
2013,617824510,,49287,63097,12011,14786,19523,24369,32408,68263,94872,,26392,74085,10941,15509,12729,24843,,32594,18922,29286,37937,57776,
2013,617824520,,,76965,15163,18224,21062,27801,42970,106964,,,106964,98149,13041,18096,14019,33041,,,,,,,
2013,617824610,,46943,82640,19058,20478,25565,35791,71494,,,,51089,86877,17354,21364,23974,45544,,,27544,,,92629,
2013,617837210,,38729,92922,15211,22839,16340,45062,27430,,,,36115,107792,11788,23575,15557,52723,23011,51661,12183,35479,24410,62305,
2013,617837220,,38904,,17001,25652,,54409,,,,,42562,48085,13498,26927,21719,75817,,58683,,,,,
2013,617861210,,42123,88377,18090,16123,22851,28505,,34883,46100,65420,20860,29001,4554,6818,5496,8635,9338,15048,8468,12730,,23041,
2013,617861220,,,38127,24259,26460,24277,30197,28533,,111464,82161,22386,34648,5043,8029,,8818,,,10248,,,35618,
2013,618219110,,72907,93644,42450,46367,49097,62413,27730,31994,68222,65025,32520,96230,19874,25163,26477,34382,,36223,,25213,23739,67445,
2013,618224510,,62636,87099,21533,23605,,35861,,,,,59733,104048,20504,24341,34221,34338,,37291,,59698,,,
2013,618224520,,,,29965,33649,35209,39332,95684,,,,83942,,28401,35140,39365,57695,,,,,,,
2013,618224610,,,96944,26896,35866,33467,77308,,,,,69440,,30241,37464,40145,60304,,,48761,,,,
2013,618237210,,61905,73401,19325,39434,51249,71587,,95222,,,51164,,26462,44085,36619,74247,,83117,38587,73542,,,
2013,618261210,,65885,73757,45201,40487,72220,97360,41017,106178,82353,42017,30267,73442,13326,15453,14540,19528,25789,22227,15854,24562,34080,23066,
2013,618419110,,94395,,85372,81932,104168,,,,98221,,71698,110297,47731,46132,67520,80639,,,,67688,,,
2013,618424510,,90259,81443,56410,48804,,63694,,,,,65034,,58524,50106,,52363,,109212,,,,,
2013,618424610,,,,105351,70127,,,,,,,,,102048,96040,,,,,,,,,
2013,618429310,,102699,,94664,,,,,,,,92062,,64007,99372,,,,,,,,,
2013,618437210,,,65865,67946,51678,,63837,,,,,,,67950,59873,,101548,,66255,,64392,,105685,
2013,618461210,,67068,101509,81735,106631,40316,55367,,82666,107343,,71662,95818,34841,26467,47514,57017,64729,29279,44035,60855,,61714,
2013,618524510,,75995,66227,24494,43544,49339,59538,55608,,,,52665,109188,23077,43652,38280,92068,,70276,49204,56434,,,
2013,618524520,,,91537,33139,61517,39846,76238,,,,,65895,99504,37909,62785,69448,52532,,74575,,,44094,,
2013,618524610,,,84910,38441,51859,,109969,,,,,49564,91899,32350,58474,44417,49378,93033,93398,,77658,,,
2013,618529310,,81185,,27167,60137,30370,86678,47698,,,,35539,83467,19778,57294,22439,81048,39695,,30717,72780,54629,,
2013,618537210,,66485,66371,31337,80278,51687,94661,37091,69179,,,53294,67770,27077,78276,52092,90502,39541,52178,,55522,58271,105043,
2013,618561210,,61156,103618,34046,76346,39700,91646,30951,,83824,90788,25491,82052,11325,20390,16334,24967,,41868,23533,37681,36890,69847,
2013,618561220,,68173,105423,59516,87932,,35519,,,,,47815,88208,16238,28689,22980,41011,,45851,,43760,,,
2013,618719110,,68562,87644,36291,43465,41888,55036,39186,62437,78092,79530,31658,75486,16486,20017,25699,29442,26214,,,28624,,71400,
2013,618724510,,42187,51006,21149,19740,28205,35691,44110,,,,57374,86374,18051,21840,27452,38484,,55980,44980,30196,47777,72026,
2013,618724520,,80698,,27681,23803,,51810,,,,,74033,,25253,28253,34487,44421,72827,93324,,73203,,,
2013,618724610,,,,31687,26235,34187,81592,,,,,53675,48975,26734,29897,29501,84811,,,,61857,,,
2013,618737210,,55273,90009,29495,28080,37855,53480,73896,,101556,,53500,93872,19324,33477,26106,92094,,82888,28348,91734,,,
2013,618737220,,67546,98047,36519,42054,44172,108135,,,,,55163,77446,25464,42879,27851,29780,,,,84561,,60577,
2013,618761210,,50090,110115,32993,33140,69255,64554,27756,64009,93085,108944,28645,52745,9199,12664,11328,15602,,23168,14699,14586,,24334,
2013,618761220,,,69552,39297,47207,98098,104331,,86768,,78762,30442,64833,11708,14403,13609,17762,36081,23808,,20118,27940,39050,
2013,620719110,,,59353,28678,43118,,66381,,,51739,78277,27451,67045,13968,24487,25366,28908,,43122,,41247,,,
2013,620724510,,38931,58748,24396,23611,25231,43853,52138,57813,,,48321,67318,20090,27841,26493,47942,,54924,43338,45052,,94534,
2013,620724520,,,,39452,38581,,54747,,,,,106821,,59667,,35590,,,,,,,,
2013,620729310,,28691,88097,21294,47014,31814,70219,,,,,34492,85090,20419,44220,21301,74020,,70652,24038,,,,
2013,620737210,,38476,92645,24092,37415,,79819,66789,,73301,,42614,93865,20851,40167,23903,,,73926,,84640,,,
2013,620746610,,,101098,50768,64615,106918,88511,,,,,60344,91146,32169,69599,65506,78824,,,,,,,
2013,620761210,,68085,69218,31338,39715,41403,62539,14940,78488,47543,69304,26337,55644,9337,15659,11613,17914,22173,31612,,28278,27358,43070,
2013,620761220,,42929,63254,54610,47922,93783,82769,,,,,28816,62920,12628,18212,13928,24100,,,,,,75577,
2013,627124510,,7729,10766,1124,1758,1740,5017,,7681,75247,102071,5853,14273,1241,1630,2167,3097,4442,5562,2396,11140,6176,11636,
2013,627124520,,,22011,1468,2527,,5411,7561,10068,,19949,7696,,1399,2124,2331,4028,,,8403,,,,
2013,627124610,,9617,28474,1859,3850,2777,6469,,24704,,85375,10559,36458,2363,4058,3279,6388,10110,9105,,20690,10265,38188,
2013,627137210,,7603,31855,3274,5245,7253,7187,11810,82272,60573,97493,15245,32058,3507,5874,4743,9445,,7478,9423,15635,,37563,
2013,627137220,,,41922,4924,7565,7430,13662,,,,,17112,96706,4030,7564,6381,10866,,,,,,,
2013,627219110,,38887,85560,19532,41233,22601,50209,22789,62244,53182,96121,27857,72221,11335,20918,16272,26721,16626,,14378,25236,,61062,
2013,627219120,,,96392,38226,63791,39709,90080,,,93206,107118,40213,93399,18919,37946,22174,46334,45535,,60108,,40885,,
2013,627224510,,,55424,17097,17059,22947,43127,43167,,,,40227,68520,13985,18984,19927,38967,,27285,,26190,,100245,
2013,627224610,,44978,108409,23969,27356,29652,58192,,,,,54154,90842,23520,34142,30164,64717,,48796,41863,78431,,,
2013,627237210,,38104,,22461,30631,25975,53648,32636,33559,71281,,30336,96391,14944,31974,18730,82805,,46490,20123,82517,,,
2013,627246610,,64482,67794,39107,45955,42925,64999,,,,,53229,64106,28980,53660,29297,88024,54302,,,36292,,,
2013,627261210,,35581,91925,23483,17642,29917,44979,13863,48963,28347,43700,26098,37264,6605,10408,7737,13261,15142,16421,,10446,,27461,
2013,627261220,,,64862,35901,37995,49106,58018,27776,,,93432,28032,64836,8170,14488,9399,15598,,24845,,33794,,41590,
2013,627262610,,109481,,,75419,44569,45255,,,,,,,29796,39374,32024,68622,,,,60838,,,
2013,627424510,,,14698,4230,6380,,9494,,,82060,,13709,29035,7748,7077,10182,12229,,,,16080,39806,,
2013,627424610,,,62836,11546,9354,18766,27949,73943,,,,33608,89449,11308,13595,20939,27607,,36595,,41587,,,
2013,627429310,,49180,39162,8973,9663,11259,25032,,,63299,85602,19046,41643,7239,9858,8650,14196,,,8124,,,23785,
2013,627437210,,27882,89671,11264,15254,20474,31253,,,92079,,25482,99218,9708,10907,12157,37235,,30643,16138,14524,24158,66866,
2013,627461210,,21710,49680,9810,7718,22489,18651,11975,29918,48091,74845,11927,25261,2760,3342,4520,6094,6582,10397,,5308,6376,14608,
2013,627484210,,,,54027,49364,76550,90919,,,,48298,101173,,29163,55719,42871,98051,,63615,,67152,,,
2013,627819110,,47034,59479,24339,37077,31873,47454,,37867,79319,52220,31274,68897,13304,18226,18504,23666,,,21524,37888,,59646,
2013,627824510,,55021,49167,18854,15773,21939,24368,,,,,55932,54018,15770,18286,16345,27419,42074,35553,,20050,56412,31316,
2013,627824520,,,,45516,34388,60124,71545,76660,,,,85002,,31391,29817,54468,80845,,,,,,,
2013,627829310,,42007,60951,25051,28467,28214,40451,,,67931,74207,30531,108775,14606,24551,17622,30523,,,25495,43813,,,
2013,627850710,,,83659,33205,30260,53890,66251,73564,,,,50298,51107,20529,36535,32550,75611,,,,,,,
2013,627861210,,61065,64486,26851,25394,28562,41497,,55715,35495,106538,16096,35589,7795,10142,8924,12866,16118,,,18574,,41644,
2013,627862510,,,60228,66123,17019,86698,100323,,,,66486,34791,49217,9322,13392,10887,16634,,,15047,,,,
2013,627862610,,79246,,76864,56075,,59082,,71819,,99696,103304,88109,27106,26911,64453,40667,,,,,,,
2013,628124510,,,53366,28473,20235,38942,31753,58234,53166,,,63201,70149,18259,20714,28296,34368,47137,46512,42943,76939,,47183,
2013,628124520,,63369,71767,35564,33873,82260,45390,,,,,,,39058,34400,85735,82547,79230,,,,,,
2013,628137210,,63674,61392,26594,26502,29487,60094,46644,58688,,,47011,84699,22566,28375,,80441,,111291,36603,82789,34681,,
2013,628161210,,76904,60201,21287,27986,31493,,,35636,29636,74661,29636,50585,8326,10244,,13501,,26752,,15871,,23058,
2013,628419110,,36783,64895,17688,32360,29906,57161,,50479,105346,,40245,69948,15210,26718,18100,37213,,47825,,36741,,94532,
2013,628424510,,,43787,13581,21123,29730,,,,,,71499,65979,17717,26796,35106,39148,,,,30829,76365,,
2013,628424610,,,90566,23904,34571,50170,57496,,,,,87804,109396,30040,40825,51069,66208,,55146,50207,,,,
2013,628429310,,47666,74214,16897,28883,,54731,,97592,,,43227,110439,19219,34873,36792,49428,25655,61908,,,,,
2013,628437210,,44694,54081,18439,36284,22337,64958,78433,,,,52116,100112,21681,42975,31502,86574,,51127,,64835,58946,86219,
2013,628461210,,40751,76759,17810,20237,20444,59310,,51402,45088,51795,23725,50267,8287,14312,10914,19371,,,,17453,,43670,
2013,630719110,,,,,,107598,,,,,,83640,95503,69709,110041,94564,110910,,,,,,,
2013,630724510,,,108900,55861,52341,,108106,,,95589,,68422,,63198,77429,,93080,,88876,65976,,,,
2013,630724610,,,,63123,75607,,,,,,,,,70472,98623,,,,,,,,,
2013,630737210,,,,47155,98787,,,,,,,,,72671,110452,,,,,,,,,
2013,630760210,,77971,102794,43624,94127,62255,104400,65514,,,72982,56791,97338,36949,82348,53787,79348,,,,,,84696,
2013,630761210,,80432,106363,35527,62585,54858,67164,,70875,,,96541,101432,34976,58412,51666,76022,40017,83493,54773,70793,95568,101948,
2013,631024510,,,82289,62083,21418,,,,,,,,,96106,65072,,66276,,,,93798,,,
2013,631024610,,,,,,,,,,,,,,81029,87976,,,,,,,,,
2013,631061210,,,99310,87980,72916,,75756,,,,,87205,71970,42378,47217,80870,76884,96232,,,56883,,85089,
2013,663419110,,,,,,,,,,,,,,109966,109257,,,,,,,,,
2013,663424510,,,,,101065,,,,,,,,,61236,111573,,,,,,,,,
2013,663461210,,99118,110107,87646,82793,,110587,,,,,80659,96275,68217,64323,98738,96216,,,,111650,83807,,
2013,673219110,,46973,106380,,105388,91665,55934,,,101464,103424,32252,74057,28693,42506,29537,79802,,80615,,,,,
2013,673224510,,88387,99183,32418,56674,65097,98116,83437,,,,107860,110985,57622,64107,88177,111753,,,,75520,,,
2013,673237210,,101106,,99612,98269,102510,,,,,,,,67898,94366,76273,97773,,,,,,,
2013,673261210,,53145,104579,101039,77744,41469,59746,55881,107371,91180,,48035,94646,27041,37711,37332,69468,,46190,40237,59293,,71359,
2013,675519110,,79763,,34334,73679,65338,98263,,,,,73163,102343,35279,41190,54476,97777,66953,,,80349,,,
2013,675524510,,,52367,45310,38446,,111410,,,,,91998,106073,61569,51325,74821,83352,,,,,,,
2013,675537210,,,,64311,,89733,,,,,,101807,,65004,75984,,109595,,,81935,,,,
2013,675561210,,57724,102100,71589,95898,43000,46153,60221,,,108685,51471,109071,33203,35558,47925,57275,46439,54729,,65738,46231,63646,
2013,675561220,,,,,99782,,99741,,,,,,,61349,60909,81921,,,,,,,,
2013,676919110,,102462,108337,56957,76199,60643,104681,81864,,,89394,69802,95493,31862,35962,52197,95436,,60979,77575,103599,,,
2013,676924510,,,87594,,26902,,81317,,,,,70426,,39187,32079,65874,73932,,,,,,70099,
2013,676924610,,,,47112,49419,,,,,,,91936,,51540,46502,95481,84586,,,,,,,
2013,676937210,,,,37117,48801,69911,89635,,,,,80644,,39389,52831,45112,90709,,,,,,,
2013,676961210,,72835,105234,61728,62970,29792,33548,,,,,68769,86653,20829,22503,29832,35900,,53299,,42436,,,
2013,677024510,,101233,,56988,64201,101566,,99148,,,,106690,,54902,104214,73034,99319,,111018,,,,,
2013,677024610,,,,48652,70302,,,,,,,93066,,51441,90146,,,,,,,,,
2013,677029310,,,109820,48246,92176,87371,90292,,92254,45012,,64714,84675,42916,78913,56428,68336,,80072,,110038,,88909,
2013,677037210,,,102728,69494,84397,87775,,,,,,97759,103459,74239,75791,,90580,,,,,,,
2013,677061210,,55385,,99991,80183,36312,67697,76210,,106437,,57560,100398,21421,41151,35711,60010,,58481,,46077,,,
2013,677224510,,69959,108533,37465,28671,46985,57054,,,,,80827,,33445,30612,46765,78489,,,,96188,,,
2013,677224610,,,,41417,36951,57929,56809,,,,,109241,109410,43110,41249,93208,94930,,,,,,,
2013,677229310,,58991,40323,47764,48673,34666,99067,,77440,,,36642,108632,29882,43213,33238,60249,,53211,,65021,,,
2013,677237210,,99627,91626,33468,35913,33704,80899,,,,,41894,81618,44985,44985,34203,58827,,,,78405,,,
2013,677261210,,83857,104475,38780,41968,78005,22438,71422,98896,31918,87492,30111,63769,11971,15400,16894,20770,,42090,22945,37286,,44865,
2013,677261220,,,98348,58438,62537,25668,27685,,,,,31990,95077,19326,18129,22213,27394,,59204,,55989,,,
2013,678619110,,,,56512,97984,97032,91085,77383,,111726,86134,73107,,52915,68707,56148,90189,,,,103130,,,
2013,678624510,,,,106885,79195,,,,,,,,,82764,94556,93103,,,,,,99396,,
2013,678637210,,,,90876,57401,,,,,,,,,85709,98875,,,,,,,,,
2013,678660210,,,,39460,65462,60078,83073,,,,,77493,86528,35040,65482,,,,,,,,,
2013,678661210,,72881,100906,77505,64113,,,103894,,104118,,98997,109909,42253,53878,63203,94768,,63273,62921,63718,90840,56656,
2013,678719110,,,,55944,101160,88464,77510,,,84858,,105751,107987,53236,75240,62283,102357,,61066,,,,,
2013,678724510,,,,75289,92085,,,,,,,107709,,60616,106097,,,,,,,,,
2013,678760210,,,,79540,102653,88663,,,,,,,,55344,81371,,,,,,,,,
2013,678761210,,80416,,44562,68292,65395,110569,,,102348,105459,78173,96793,42766,61819,67973,110479,,90538,66180,87392,60869,88051,
2013,680824510,,,,88960,92965,,,,,,,,,106831,61819,,101930,,,,,,,
2013,680837210,,,,,,,,,,,,,,71567,,,,,,,,,,
2013,680861210,,,99153,73244,81302,72230,,,,,,110939,,52431,73684,70043,88557,,102436,80473,,,,
2014,533024510,,,,51338,55547,76995,72391,,,,,71992,,63712,67585,74513,82092,72013,70017,,,,,
2014,533024610,,,,,63461,,,,,,,,,74742,78095,,,,,,,,,
2014,533037210,,,,,70094,,,,,,,,,59097,65873,,,,,,,,,
2014,533061210,,61844,,,58199,43038,58788,,,,87549,59081,85975,22739,36446,32201,51870,,,45061,79662,88843,,
2014,541819110,,,,90193,,,,,,,,,,85094,83968,91857,,,,,,,,
2014,541829310,,,,,,,,,,,,,,91349,,,,,,,,,,
2014,541861210,,,,,,,,91870,,,,77043,91006,68588,77312,,87266,,,,,,,
2014,613924510,,46945,36230,17903,10983,21052,25513,,58671,,85832,42995,46608,14206,14717,18117,26842,,28548,,,22321,26563,
2014,613924520,,,51833,27783,25300,42507,72020,56753,,,,72709,66522,23235,26562,30984,59166,69934,,,,,,
2014,613924610,,,89576,,25033,25177,55673,,85882,,,58504,85848,24833,26516,24955,48332,,57031,52717,64995,,,
2014,613924620,,,89251,26773,32509,33137,72684,,,,,62349,93599,28772,34628,33216,62698,,,,,,,
2014,613929310,,,31603,16175,25155,25148,45594,,,,56789,52136,64993,17471,22871,23685,32066,,,36549,,,47484,
2014,613929320,,,82177,43976,44440,45971,79949,,,79251,86885,43992,78582,27358,45748,29380,54145,29937,,,62345,58126,,
2014,613937210,,68506,80027,25883,29574,34482,45399,73401,,,,36783,92461,27177,33871,34340,50048,,50008,43092,64088,,58319,
2014,613961210,,92117,41832,33033,24524,41892,48925,,15904,45633,84966,27154,34534,11274,12644,13356,15483,23742,,16731,26452,,43570,
2014,613961220,,35456,56365,34173,28570,47923,59559,42271,,,68865,30682,43155,13572,14607,13937,20470,,27779,,,,54040,
2014,614524510,,89608,76984,40019,49174,84597,65441,,61386,,,78506,91901,51106,56463,56596,75075,,76892,53627,72197,,,
2014,614524610,,,82806,,69956,72421,82160,,,,,,,69843,78423,71407,88706,,,,,,,
2014,614529310,,,,64611,57988,65252,84835,,,,,55242,82599,43788,74188,48464,82244,,,,,72534,83392,
2014,614537210,,,,75700,,,,,,,,91621,,74783,84760,,,,,,,,,
2014,614561210,,60592,75274,,79212,36912,50442,64255,72112,92779,,56472,71484,28537,40617,35483,48146,34698,42257,,44259,,81836,
2014,614561220,,,89265,,80271,43039,53780,,,,,62511,82599,35283,43224,39019,55166,50443,43371,,,69787,,
2014,615624510,,64155,85072,32268,29737,36210,53294,,,52603,,58175,80798,35531,31757,38995,54060,,50058,83068,,,50210,
2014,615624610,,65840,,36811,,45467,76050,,,,,70578,,40829,45222,56691,78910,,,,,,,
2014,615629310,,90004,,83455,74623,84173,85133,,,68362,,50596,,42345,75510,47654,80108,74872,,,,,,
2014,615637210,,79886,,49935,61860,58628,73650,89434,,,,74730,,50609,73061,62955,,54204,79340,64885,,,79528,
2014,615661210,,35651,53572,51210,41368,74470,75573,55414,71640,88083,,32549,52284,17485,20421,20866,27773,,36174,,34261,,40275,
2014,615661220,,,,,73348,39271,51925,,92590,,,36863,,27286,25005,27341,47213,,,41631,,,,
2014,616019120,,69894,,,86428,77575,90439,,,77461,,69173,,55180,64401,75727,87499,,,,,,,
2014,616024510,,,85049,,36616,47441,71388,,,,,55553,91586,41024,38530,48749,59609,,,,,75726,,
2014,616037210,,87505,,66509,,78139,,,,,,76992,,59054,87988,69864,,,,,,,,
2014,616061210,,93254,65206,67765,63200,36899,47310,54210,48727,48718,,45054,61106,29221,33964,34479,45703,,45857,34521,34759,32577,50587,
2014,616061220,,,85138,,82481,43374,56611,,,,,49465,82854,34703,46038,40334,55728,,,,49080,,61307,
2014,617519110,,52563,31225,13175,18958,18414,27169,,,49069,48748,18262,41830,14623,17124,18312,21694,16109,24546,,,,45010,
2014,617524510,,44900,19230,12787,12271,14934,14298,54383,36268,,83024,29873,38506,12928,12222,15458,17487,,23134,,34938,41132,27015,
2014,617524520,,51091,38771,14658,14861,,19565,,50171,,84323,37779,44043,15835,16035,18738,18500,,,20163,36118,,,
2014,617524610,,,52928,21848,20101,22590,31848,,,,,56465,53272,19761,25269,21360,37338,,,,,46733,28511,
2014,617537210,,55914,48344,24286,18395,26471,29954,49930,79199,,,54385,67773,18840,22431,20298,34401,41681,40025,,47095,,,
2014,617537220,,,66026,25027,29435,27635,40394,,,,,48983,76286,21983,32780,26275,44343,,49186,28791,,46258,81559,
2014,617561210,,23090,27573,32861,18914,40559,26057,22155,39086,56835,28925,19924,23980,7690,8555,9155,13271,21043,,,13317,,18135,
2014,617561220,,44187,30101,26196,20592,47220,30035,,24935,,60912,22017,36113,10175,9764,10449,15199,,13365,11862,,14534,,
2014,617708210,,,85173,11939,25321,23797,40848,,,65534,61387,26578,92655,22111,29541,30827,44075,,,,48152,,59223,
2014,617719110,,11261,44292,10423,13959,14103,21667,11448,23333,31189,37804,17273,40160,7053,9997,8689,16654,12457,10819,,18766,,16802,
2014,617719120,,25444,57158,12281,18410,14916,31852,,,34815,42258,20367,52486,9088,13718,9150,19285,,,17127,,,31340,
2014,617724510,,20458,42386,4203,9440,5931,17050,23443,41736,82815,90912,15147,40890,5023,8172,,13738,,20283,,25268,12765,25348,
2014,617724610,,26638,67010,11421,21315,17045,29580,30778,,92550,,25981,67397,10576,18311,11943,31933,,,,54401,17886,41413,
2014,617737210,,26691,64483,8685,17276,14897,30120,23984,92773,89966,,14909,71924,9073,19302,11679,31479,15679,27435,16462,37952,,,
2014,617737220,,40661,78525,10168,20408,17425,36507,,,71659,,20056,86278,11740,24025,12646,34925,,30547,20585,48091,36694,,
2014,617750710,,18009,,11968,23800,14953,35667,21409,64113,35699,,10501,91938,10460,16946,11878,24067,,,,,,45680,
2014,617760610,,,70974,32711,33689,45270,60789,,,,,21057,70713,15347,16719,17254,24015,15572,87151,,49656,21250,49670,
2014,617761210,,26725,54628,9623,14444,15522,20351,9109,21506,41012,35329,8535,26376,4371,6026,5084,8761,5722,10401,7365,11248,4697,10059,
2014,617761220,,45294,67968,14467,19994,27223,30522,,24011,53891,57109,12161,43615,5795,7726,7055,12715,,,13603,,,,
2014,617824510,,33059,63979,12997,14912,16611,23879,28324,51512,,,30168,70285,10982,15461,13973,24745,,29768,30575,31844,,51016,
2014,617824520,,45394,65994,13527,16440,18685,26094,,,,,37744,81826,13947,17585,15760,25891,33194,,,56875,29251,62315,
2014,617824610,,,76251,16959,26758,23461,38068,,,93356,,54858,88476,18774,27825,21462,44266,,28982,55979,60002,40292,66531,
2014,617837210,,54770,,19041,32801,23783,48931,48203,,,,43431,82033,20419,36914,27813,58927,32376,47190,24064,73895,37170,,
2014,617837220,,,,23347,37579,,61846,,,,,48917,,22340,40291,27889,69647,,,,,,,
